,score,text,token_review
2022,0, 술 마시고 음주운전 으로 사람 을 죽여도 술 마시고 폭행 으로 사람 때려 죽여도 심심 미약 이란 다  0 법 이 약하니 저러지 음주운전 수치 관계없이 원아웃 면허 취소 시키고 평생 면허 취득 못 하게 해봐 ,"['술', '마시고', '음주운전', '으로', '사람', '을', '죽여도', '술', '마시고', '폭행', '으로', '사람', '때려', '죽여도', '심심', '미약', '이란', '다', '0', '법', '이', '약하니', '저러지', '음주운전', '수치', '관계없이', '원아웃', '면허', '취소', '시키고', '평생', '면허', '취득', '못', '하게', '해봐']"
2023,0, 피해자 봐도 별 관심 없을걸 요 자신 의 가족 이 다른 음주운전 자 에 사고 나 봐야 정신 차릴까 말까 정도 ,"['피해자', '봐도', '별', '관심', '없을걸', '요', '자신', '의', '가족', '이', '다른', '음주운전', '자', '에', '사고', '나', '봐야', '정신', '차릴까', '말까', '정도']"
2024,1, 정준호 왠지 모든 게 가식 인 듯 보여   ,"['정준호', '왠지', '모든', '게', '가식', '인', '듯', '보여']"
2025,1, 결혼 결심 한 이유 도 참 비호감 이네 ,"['결혼', '결심', '한', '이유', '도', '참', '비호감', '이네']"
2026,1, 그 상황 에서 미안해야지 더 이해 해주길 바라고 결혼  이하정 이 불쌍 ,"['그', '상황', '에서', '미안해야지', '더', '이해', '해주길', '바라고', '결혼', '이하정', '이', '불쌍']"
2027,1, 정치 하려고  ,"['정치', '하려고']"
2028,1, 그건 이하정 씨 가 보살 이라서 그런 거 네 ㅡㅡ ,"['그건', '이하정', '씨', '가', '보살', '이라서', '그런', '거', '네', 'ㅡㅡ']"
2029,0, 이하 정도 다 따져 보고 결혼 했겠지 본인 불행해지는 일 을 자기 가 결정 했겠냐  누가 누구 인생 을 불쌍하게 생각 하는 건지 어이 가 없네  아무리 봐도 본인 들 인생 우울한 것 에 대한 화 풀이 를 남 부부 헐뜯으면서 하는 사람 들 이 많은 것 같다  ,"['이하', '정도', '다', '따져', '보고', '결혼', '했겠지', '본인', '불행해지는', '일', '을', '자기', '가', '결정', '했겠냐', '누가', '누구', '인생', '을', '불쌍하게', '생각', '하는', '건지', '어이', '가', '없네', '아무리', '봐도', '본인', '들', '인생', '우울한', '것', '에', '대한', '화', '풀이', '를', '남', '부부', '헐뜯으면서', '하는', '사람', '들', '이', '많은', '것', '같다']"
2030,1, 정준호  ㅠㅠ 가식  별로 정안 가는 스타일  까 팔 스럽고 ,"['정준호', 'ㅠㅠ', '가식', '별로', '정안', '가는', '스타일', '까', '팔', '스럽고']"
2031,1, 돈 많음 많은 부분 들 이 다 이해 되는 마음 이 생기 죠  화면 에서만 봐도 남 에 시선 을 엄청 의식 하는 부부 같음  ,"['돈', '많음', '많은', '부분', '들', '이', '다', '이해', '되는', '마음', '이', '생기', '죠', '화면', '에서만', '봐도', '남', '에', '시선', '을', '엄청', '의식', '하는', '부부', '같음']"
2032,1, 책 읽는 모습 이 예뻐 서인 줄 알았더니 그 모습 보고 자기 를 이해 해줄 것 같아 에 라  ,"['책', '읽는', '모습', '이', '예뻐', '서인', '줄', '알았더니', '그', '모습', '보고', '자기', '를', '이해', '해줄', '것', '같아', '에', '라']"
2033,1, 왜 이렇게 연기 를 못 해요 ㅡㅡ SKY 캐슬 님이 가 제일 딸  려 ,"['왜', '이렇게', '연기', '를', '못', '해', '요', 'ㅡㅡ', 'SKY', '캐슬', '님', '이', '가', '제일', '딸', '려']"
2034,1, 이 놈 진짜 가식 적 인 놈 이다 ,"['이', '놈', '진짜', '가식', '적', '인', '놈', '이다']"
2035,0, 결혼 하 자마자 시아버지 병 수발 이라니  그것 도 파킨슨병  진짜 대단하다  부인 한테 잘 하세요  ,"['결혼', '하', '자마자', '시아버지', '병', '수발', '이라니', '그것', '도', '파킨슨병', '진짜', '대단하다', '부인', '한테', '잘', '하세요']"
2036,1, 정준호 원래 비호감 이었는데 아침 프로 나와서 신혼여행 하는 거 보여줄 때 이하정 구박 한 사건 이랑 유부녀 루머 때문 에 비호감 인데 무슨 정치 타령 하는 것 들 은 뭐 ,"['정준호', '원래', '비호감', '이었는데', '아침', '프로', '나와서', '신혼여행', '하는', '거', '보여줄', '때', '이하정', '구박', '한', '사건', '이랑', '유부녀', '루머', '때문', '에', '비호감', '인데', '무슨', '정치', '타령', '하는', '것', '들', '은', '뭐']"
2037,1, 그냥 비호감 거르 ,"['그냥', '비호감', '거르']"
2038,1, 준호 오빠 그냥 앞 으로 정치 안 한다고 못 박아 요  그게 이미지 살길  ,"['준호', '오빠', '그냥', '앞', '으로', '정치', '안', '한다고', '못', '박아', '요', '그게', '이미지', '살길']"
2039,1, 이하 정도 완전 비호감 ,"['이하', '정도', '완전', '비호감']"
2040,1, 정준호 는 가식 적 이라 별로  신현준 은 너무 솔직하고 맘 여리고 착해서 좋아  ,"['정준호', '는', '가식', '적', '이라', '별로', '신현준', '은', '너무', '솔직하고', '맘', '여리고', '착해서', '좋아']"
2041,1, 저 할아버지 한 끼 줍 쇼 에 나서 첨 봤는데 꼴 보기 싫더라 비호감 늙은이  제 자랑 만 하고  남 무시 개쩜 ,"['저', '할아버지', '한', '끼', '줍', '쇼', '에', '나서', '첨', '봤는데', '꼴', '보기', '싫더라', '비호감', '늙은이', '제', '자랑', '만', '하고', '남', '무시', '개쩜']"
2042,1, 정준호 예전 계 두 식 역할 이 딱임 ,"['정준호', '예전', '계', '두', '식', '역할', '이', '딱임']"
2043,1, 성 깔 더러운데 가식 떠는 게 딱 보임 ,"['성', '깔', '더러운데', '가식', '떠는', '게', '딱', '보임']"
2044,0, 이하정 성품 이 온순하고 착하더라 ,"['이하정', '성품', '이', '온순하고', '착하더라']"
2045,1, 응 젊을 때 안마방 갈 수 있다고 경 험담 얘기 하 듯 한 아 재 요 ,"['응', '젊을', '때', '안마방', '갈', '수', '있다고', '경', '험담', '얘기', '하', '듯', '한', '아', '재', '요']"
2046,1, 책 읽는 모습 에 반해 청혼  그 상대 가 박지선 이국주 송은이 여 도 반했을까  폄하하는 건 아니지만 말 이다  왠지 인생 이 가식 인 듯  ㅠㅠ ,"['책', '읽는', '모습', '에', '반해', '청혼', '그', '상대', '가', '박지선', '이국주', '송은이', '여', '도', '반했을까', '폄하하는', '건', '아니지만', '말', '이다', '왠지', '인생', '이', '가식', '인', '듯', 'ㅠㅠ']"
2047,0, 정준호 요즘 드라마 잘 보는 중 ,"['정준호', '요즘', '드라마', '잘', '보는', '중']"
2048,1, 수염 안 자르냐  ,"['수염', '안', '자르냐']"
2049,1, 정준호 는 그냥 봐도 진실 이 없어 보임 ,"['정준호', '는', '그냥', '봐도', '진실', '이', '없어', '보임']"
2050,0, 결혼 을 정말 잘 하셨어요 하 정 언니 너무 또똑 하고 착한건 같아요 ,"['결혼', '을', '정말', '잘', '하셨어요', '하', '정', '언니', '너무', '또똑', '하고', '착한건', '같아요']"
2051,1, 이상하게 정이 안감 ,"['이상하게', '정이', '안감']"
2052,0, 솔직히 전성기 때 로 보면 정준호 가 조인성 등 지금 스타 들 보다 잘생겼다 성격 도 서글서글하고  ,"['솔직히', '전성기', '때', '로', '보면', '정준호', '가', '조인성', '등', '지금', '스타', '들', '보다', '잘생겼다', '성격', '도', '서글서글하고']"
2053,0, 꼭 봐야지 재밌겠다 ,"['꼭', '봐야지', '재밌겠다']"
2054,1, 아 밥 먹기 싫어진다 ,"['아', '밥', '먹기', '싫어진다']"
2055,1, 그냥 싫은  ㅅ  냄새 가 ,"['그냥', '싫은', 'ㅅ', '냄새', '가']"
2056,1, 안 물 안고  ,"['안', '물', '안고']"
2057,0, 이하정 참하고 착하게 보이더라  정준호 연기 너무 잘 한다 ♡ ,"['이하정', '참하고', '착하게', '보이더라', '정준호', '연기', '너무', '잘', '한다', '♡']"
2058,0, 정준호 가 뭐 했다고 비호감  난 좋던데  부부 사이 를 본인 들 이 뭘 안다고 쇼 윈도 니 어쩌 니 하는지  참 나  정 춘 호 신현준 둘 다 너무 좋다 ,"['정준호', '가', '뭐', '했다고', '비호감', '난', '좋던데', '부부', '사이', '를', '본인', '들', '이', '뭘', '안다고', '쇼', '윈도', '니', '어쩌', '니', '하는지', '참', '나', '정', '춘', '호', '신현준', '둘', '다', '너무', '좋다']"
2059,0, 하 정 언니 좋아합니다  댓글 신경 쓰지 마세요  ,"['하', '정', '언니', '좋아합니다', '댓글', '신경', '쓰지', '마세요']"
2060,0, 이하정 피부 의 고 아기 같이 이쁘다 너  정준호 도 참 미남 이고  한국 에서 참 보기 드문 선남선녀 커플  ♡ 두 분 다 넘 넘 싸랑 해 욧  울 엄마 가 정준호 잘생겼 대요 ㅋㅋ 그동안 엄마 가 잘생겼다고 한 사람  신성일  원빈  정준호 ㅋㅋ 자식 으로서 그저 신기할 뿐 ㅋㅋ 그리고 이태곤 은 잘생긴 건 아닌데 키도 크고 괜찮다고 함  키킥  ,"['이하정', '피부', '의', '고', '아기', '같이', '이쁘다', '너', '정준호', '도', '참', '미남', '이고', '한국', '에서', '참', '보기', '드문', '선남선녀', '커플', '♡', '두', '분', '다', '넘', '넘', '싸랑', '해', '욧', '울', '엄마', '가', '정준호', '잘생겼', '대요', 'ㅋㅋ', '그동안', '엄마', '가', '잘생겼다고', '한', '사람', '신성일', '원빈', '정준호', 'ㅋㅋ', '자식', '으로서', '그저', '신기할', '뿐', 'ㅋㅋ', '그리고', '이태곤', '은', '잘생긴', '건', '아닌데', '키도', '크고', '괜찮다고', '함', '키킥']"
2061,0, 둘 이 오랜 만 에 나왔네  결혼 전 에 예능 에 정준호 하고 신현준 같이 많이 나왔잖아 ᄏᄏ ,"['둘', '이', '오랜', '만', '에', '나왔네', '결혼', '전', '에', '예능', '에', '정준호', '하고', '신현준', '같이', '많이', '나왔잖아', 'ᄏᄏ']"
2062,0, 시간 틈틈이 책 읽는 이하정 씨 가 멋있다 ,"['시간', '틈틈이', '책', '읽는', '이하정', '씨', '가', '멋있다']"
2063,0, 한 끼 줍 쇼 에 선 좋더라 가 식 보단 자상하다고 느낌 잘 생긴 주인 집 아들 이름 부를 때 따뜻했음 ♡ ,"['한', '끼', '줍', '쇼', '에', '선', '좋더라', '가', '식', '보단', '자상하다고', '느낌', '잘', '생긴', '주인', '집', '아들', '이름', '부를', '때', '따뜻했음', '♡']"
2064,0, 정준호 씨 야말로 애국자 입니다  보기 좋기만 하드 만  ,"['정준호', '씨', '야말로', '애국자', '입니다', '보기', '좋기만', '하드', '만']"
2065,0, 정 의원님 너  무 재밌어요  ,"['정', '의원님', '너', '무', '재밌어요']"
2066,0, 사람 일 모른다  정준호 가 대통령 될지도  ,"['사람', '일', '모른다', '정준호', '가', '대통령', '될지도']"
2067,0, 이따 본방 사수 해야지 너무 설렘 ,"['이따', '본방', '사수', '해야지', '너무', '설렘']"
2068,0, 본격 적 으로 썸 가나 요  두근두근 하게 해주세요 ♡ ,"['본격', '적', '으로', '썸', '가나', '요', '두근두근', '하게', '해주세요', '♡']"
2069,0, 한국 에서 더 설렐 듯 2 화 기대함 ,"['한국', '에서', '더', '설렐', '듯', '2', '화', '기대함']"
2070,0, 썸 이 운명 이 되는 거야 존설 ㅠㅠ ,"['썸', '이', '운명', '이', '되는', '거야', '존설', 'ㅠㅠ']"
2071,0, 아까 재방 봤어요  오늘 은 본방 으로 봅니다 ㅋㅋ ,"['아까', '재방', '봤어요', '오늘', '은', '본방', '으로', '봅니다', 'ㅋㅋ']"
2072,0, 박보검 같은 신입사원 이라니  동화 호텔 좋겠다  ,"['박보검', '같은', '신입사원', '이라니', '동화', '호텔', '좋겠다']"
2073,0, 박보검 눈빛 이 너무 좋다 ,"['박보검', '눈빛', '이', '너무', '좋다']"
2074,1, 기대했었는데 솔직히 재미 는 없더라 ,"['기대했었는데', '솔직히', '재미', '는', '없더라']"
2075,0, 솔직히 뭐 가 그렇게 설레나요  진심 재미없던데  댓글 다는 사람 들 진짜 설레고 재밌었나요  진심  ,"['솔직히', '뭐', '가', '그렇게', '설레나요', '진심', '재미없던데', '댓글', '다는', '사람', '들', '진짜', '설레고', '재밌었나요', '진심']"
2076,0, 정말 가슴 뛴다 ㅎㅎㅎ 빨리 9시 30분 이 오길  차수연 × 김진혁 의 사랑 을 응원 합니다  ㅠ ,"['정말', '가슴', '뛴다', 'ㅎㅎㅎ', '빨리', '9시', '30분', '이', '오길', '차수연', '×', '김진혁', '의', '사랑', '을', '응원', '합니다', 'ㅠ']"
2077,1, 첫 방송 에 재미없어서 다른 채널 돌린 적은 처음 ㅠ ,"['첫', '방송', '에', '재미없어서', '다른', '채널', '돌린', '적은', '처음', 'ㅠ']"
2078,1, 둘 이 안 어울림 ;;; 이제 1회 했으니 차차 나아지려나 ,"['둘', '이', '안', '어울림', ';;;', '이제', '1회', '했으니', '차차', '나아지려나']"
2079,0, 드라마 가 달달 해서 같이 가슴 이 뛰네  오늘 도 박보검  송혜교 랑 운명 적 인 사랑 에 동참 해볼까 나  남자친구 본방 사수  ,"['드라마', '가', '달달', '해서', '같이', '가슴', '이', '뛰네', '오늘', '도', '박보검', '송혜교', '랑', '운명', '적', '인', '사랑', '에', '동참', '해볼까', '나', '남자친구', '본방', '사수']"
2080,1, 나 잼 ,"['나', '잼']"
2081,0, 오늘 도 난 본방 사수  응원 합니다 ,"['오늘', '도', '난', '본방', '사수', '응원', '합니다']"
2082,0, 자극 적 인 소재 의 드라마 만 나와서 방송 접고 있었는데 오랜 만 에 잔잔한 멜로드라마 를 접 하니 가슴 이 콩닥콩닥 뛰네요  ㅎ ,"['자극', '적', '인', '소재', '의', '드라마', '만', '나와서', '방송', '접고', '있었는데', '오랜', '만', '에', '잔잔한', '멜로드라마', '를', '접', '하니', '가슴', '이', '콩닥콩닥', '뛰네요', 'ㅎ']"
2083,0, 오늘 설렘 포인트 예상 해본다 예고 에서 대표 라서 안 불편하냐는 말 에 저 는 전혀  하는 파워 당당 직진 박보검 ㅋㅋㅋㅋ ,"['오늘', '설렘', '포인트', '예상', '해본다', '예고', '에서', '대표', '라서', '안', '불편하냐는', '말', '에', '저', '는', '전혀', '하는', '파워', '당당', '직진', '박보검', 'ㅋㅋㅋㅋ']"
2084,1, 작가 진짜 필 력 딸린다고 생각 하면서 봄 ,"['작가', '진짜', '필', '력', '딸린다고', '생각', '하면서', '봄']"
2085,0, 하도 댓글 에 부정 적 이어서 어제 못 본 거 재방 보면서 기대 안 했는데  크게 무리 없던데  설정 상 으로 당연히 어색할 수 밖에 없는 관계 에서 궁금 과 설렘으로 넘어가는 거 같아 오히려 현실 적 인 느낌  사람 마다 경험치 가 다르고 생각 이 다르니 다른 의견 은 어쩔 수 없나 보다  난 계속 정 주행 해볼란다  ,"['하도', '댓글', '에', '부정', '적', '이어서', '어제', '못', '본', '거', '재방', '보면서', '기대', '안', '했는데', '크게', '무리', '없던데', '설정', '상', '으로', '당연히', '어색할', '수', '밖에', '없는', '관계', '에서', '궁금', '과', '설렘으로', '넘어가는', '거', '같아', '오히려', '현실', '적', '인', '느낌', '사람', '마다', '경험치', '가', '다르고', '생각', '이', '다르니', '다른', '의견', '은', '어쩔', '수', '없나', '보다', '난', '계속', '정', '주행', '해볼란다']"
